feature,mean_abs_shap
PBW_x_lag5,0.0018601322946122341
Wheat_y_lag17,0.0018373142361666982
avg_dcc_z20_lag7,0.0018290265837633212
Gold_x_lag9,0.001815936847684824
Wheat_y_lag12,0.0018099130801443838
Gold_y_lag19,0.0018066390874498758
Wheat_x_lag5,0.0017838364410549586
Natural_Gas_y_lag16,0.0017780142893624939
Crude_Oil_y_lag19,0.001773514601871372
Crude_Oil_x_lag11,0.001765393517292965
Total_Spillover_z20_lag5,0.0017501107890067298
Natural_Gas_x_lag20,0.0017230703192257894
Crude_Oil_y_lag1,0.0017204301664079102
PBW_y_lag7,0.0017112266588725636
Gold_x_lag13,0.0016889669045266227
avg_dcc_avg5_lag13,0.0016713714369187864
Gold_y_lag12,0.001605745906216245
Total_Spillover_avg5_lag8,0.0016018481339940406
IEF_x_lag17,0.0015807592184227752
S&P_500_x_lag1,0.0014892656718521757
Wheat_x_lag6,0.0014673772917083382
Crude_Oil_y_lag15,0.0014512496115010125
IEF_x_lag6,0.0014130028222150194
Total_Spillover_chg1_lag14,0.0014119139480771247
S&P_500_y_lag4,0.0014118194865231604
IEF_x_lag4,0.001388129034496483
Total_Spillover_z20_lag4,0.0013846218967764536
Wheat_y_lag20,0.0013592532692926526
avg_dcc_z20_lag1,0.001358400711180527
Gold_y_lag6,0.0013466301807959246
IEF_x_lag18,0.0013285745141605786
PBW_y_lag15,0.0013233774468019033
avg_dcc_avg5_lag7,0.0012862444948642678
S&P_500_x_lag5,0.0012693715490691795
avg_dcc_avg5_lag2,0.0012515783213992633
Total_Spillover_z20_lag10,0.001248513644918295
avg_dcc_avg5_lag1,0.0012409620464450613
S&P_500_x_lag12,0.0011977539384798771
avg_dcc_z20_lag14,0.0011666790139842134
S&P_500_x_lag20,0.0011473797811619826
avg_dcc_avg22_lag6,0.0011048181029942553
Crude_Oil_y_lag7,0.0010897785033906645
Gold_x_lag10,0.0010824127216010318
S&P_500_y_lag17,0.0010696872326920416
Crude_Oil_y_lag10,0.0010493057356784927
PBW_x_lag14,0.001030619185073698
avg_dcc_lag16,0.0010262463387959342
Gold_y_lag3,0.0010044235755369986
Total_Spillover_avg22_lag4,0.00099249058822313
Crude_Oil_x_lag9,0.0009822605045907108
Natural_Gas_y_lag14,0.000971897368934237
S&P_500_y_lag18,0.0009670377974058577
Total_Spillover_chg1_lag9,0.0009612225086361039
avg_dcc_lag15,0.0009549437601119676
PBW_y_lag10,0.0009501262531815195
Total_Spillover_avg5_lag7,0.0009432162606155956
Total_Spillover_avg5_lag14,0.0009367018643632308
Total_Spillover_avg5_lag13,0.0009364106208277796
avg_dcc_chg1_lag15,0.0009363255999243279
S&P_500_x_lag6,0.000920037722464295
Gold_y_lag4,0.000918574512814421
Natural_Gas_y_lag12,0.0009092105448533625
PBW_x_lag7,0.0009062483937854152
Wheat_x_lag18,0.0008937228553096745
avg_dcc_avg5_lag4,0.0008567864440354774
PBW_y_lag17,0.0008299605307435115
Crude_Oil_y_lag14,0.000826546690652236
Natural_Gas_x_lag8,0.000822483765218613
Crude_Oil_x_lag15,0.0008201613692207504
Wheat_x_lag13,0.0008196199748531413
Total_Spillover_z20_lag1,0.0008020838996654227
Total_Spillover_chg1_lag11,0.0007625875854546642
avg_dcc_chg1_lag17,0.0007568883567846206
Total_Spillover_avg22_lag11,0.0007481146847676316
Crude_Oil_y_lag16,0.0007445471164863149
Natural_Gas_x_lag10,0.0007387671353037523
PBW_y_lag20,0.0007332046554882573
avg_dcc_avg22_lag14,0.0007315156747470093
Crude_Oil_y_lag12,0.0007273852130220566
avg_dcc_z20_lag15,0.0007210237580157663
PBW_x_lag2,0.0006999552735407137
S&P_500_y_lag20,0.0006985125829513768
avg_dcc_z20_lag12,0.0006468656428425057
avg_dcc_z20_lag2,0.0006232320961805019
Natural_Gas_x_lag4,0.0006055632992435504
avg_dcc_avg5_lag10,0.0005970216609302958
Gold_y_lag18,0.0005896151012544948
S&P_500_y_lag19,0.0005887992378434353
S&P_500_x_lag9,0.0005645728656083708
avg_dcc_z20_lag13,0.0005393091588329905
IEF_y_lag12,0.0005389697660231085
avg_dcc_z20_lag18,0.0005262503797289427
avg_dcc_avg5_lag6,0.0005191473962064923
S&P_500_x_lag14,0.0005181182554627048
Wheat_x_lag14,0.0005018788899491875
Wheat_x_lag7,0.0004910361671081358
avg_dcc_z20_lag10,0.00047980576709074474
IEF_y_lag13,0.00045971312898455675
Total_Spillover_avg5_lag15,0.00045001195826242216
Total_Spillover_chg1_lag16,0.00043990273484253886
Gold_x_lag2,0.00043324457357115346
Natural_Gas_y_lag5,0.000431023715728731
PBW_y_lag3,0.00041203345498529994
Total_Spillover_chg1_lag8,0.0004034625338042616
Total_Spillover_avg22_lag8,0.00039102368749197464
Crude_Oil_y_lag5,0.00039031903208633855
Crude_Oil_x_lag13,0.00035237597833278185
Wheat_x_lag4,0.00029486362449217626
Total_Spillover_avg22_lag7,0.0
Total_Spillover_avg5_lag1,0.0
Total_Spillover_avg22_lag6,0.0
Total_Spillover_avg22_lag5,0.0
Total_Spillover_chg1_lag20,0.0
Total_Spillover_avg5_lag17,0.0
avg_dcc_z20_lag19,0.0
Total_Spillover_avg5_lag4,0.0
Total_Spillover_avg5_lag9,0.0
Total_Spillover_avg22_lag9,0.0
avg_dcc_z20_lag17,0.0
avg_dcc_z20_lag16,0.0
Total_Spillover_avg22_lag3,0.0
Total_Spillover_avg5_lag12,0.0
Total_Spillover_avg22_lag2,0.0
Total_Spillover_avg22_lag1,0.0
Total_Spillover_avg5_lag16,0.0
Total_Spillover_avg5_lag10,0.0
avg_dcc_chg1_lag13,0.0
Total_Spillover_avg22_lag10,0.0
Total_Spillover_z20_lag15,0.0
Total_Spillover_z20_lag17,0.0
Total_Spillover_z20_lag18,0.0
avg_dcc_chg1_lag20,0.0
avg_dcc_chg1_lag19,0.0
avg_dcc_chg1_lag18,0.0
avg_dcc_chg1_lag1,0.0
avg_dcc_chg1_lag2,0.0
avg_dcc_chg1_lag3,0.0
avg_dcc_chg1_lag4,0.0
avg_dcc_chg1_lag5,0.0
avg_dcc_chg1_lag16,0.0
Total_Spillover_chg1_lag18,0.0
avg_dcc_chg1_lag6,0.0
avg_dcc_chg1_lag7,0.0
avg_dcc_chg1_lag8,0.0
avg_dcc_chg1_lag9,0.0
avg_dcc_chg1_lag10,0.0
avg_dcc_chg1_lag11,0.0
avg_dcc_chg1_lag14,0.0
Total_Spillover_z20_lag16,0.0
avg_dcc_avg5_lag5,0.0
Total_Spillover_avg22_lag12,0.0
avg_dcc_avg5_lag8,0.0
Total_Spillover_avg22_lag13,0.0
Total_Spillover_avg22_lag14,0.0
Total_Spillover_avg22_lag15,0.0
avg_dcc_z20_lag6,0.0
avg_dcc_z20_lag5,0.0
Total_Spillover_avg22_lag16,0.0
Total_Spillover_avg22_lag17,0.0
Total_Spillover_avg22_lag18,0.0
avg_dcc_avg22_lag19,0.0
avg_dcc_chg1_lag12,0.0
avg_dcc_avg22_lag3,0.0
avg_dcc_avg22_lag2,0.0
avg_dcc_avg22_lag1,0.0
avg_dcc_avg5_lag18,0.0
Total_Spillover_z20_lag9,0.0
avg_dcc_avg5_lag17,0.0
avg_dcc_avg5_lag16,0.0
avg_dcc_avg5_lag12,0.0
avg_dcc_avg5_lag11,0.0
Total_Spillover_chg1_lag19,0.0
Crude_Oil_y_lag11,0.0
Total_Spillover_chg1_lag17,0.0
Gold_y_lag7,0.0
Gold_y_lag20,0.0
Gold_y_lag13,0.0
Gold_y_lag11,0.0
Gold_y_lag10,0.0
Gold_y_lag9,0.0
Gold_y_lag8,0.0
Gold_y_lag5,0.0
Wheat_x_lag3,0.0
Gold_x_lag20,0.0
Gold_x_lag18,0.0
Gold_x_lag14,0.0
Gold_x_lag8,0.0
IEF_y_lag20,0.0
IEF_y_lag19,0.0
Wheat_x_lag2,0.0
Wheat_x_lag8,0.0
IEF_y_lag11,0.0
Wheat_y_lag5,0.0
Natural_Gas_x_lag6,0.0
Natural_Gas_x_lag5,0.0
Natural_Gas_x_lag1,0.0
Wheat_y_lag13,0.0
Wheat_y_lag11,0.0
Wheat_y_lag10,0.0
Wheat_y_lag4,0.0
Wheat_x_lag9,0.0
Wheat_y_lag3,0.0
Wheat_y_lag2,0.0
Wheat_x_lag20,0.0
Wheat_x_lag17,0.0
Wheat_x_lag11,0.0
Wheat_x_lag10,0.0
IEF_y_lag17,0.0
IEF_y_lag10,0.0
Natural_Gas_x_lag11,0.0
S&P_500_y_lag1,0.0
S&P_500_y_lag11,0.0
S&P_500_y_lag9,0.0
S&P_500_y_lag8,0.0
S&P_500_y_lag7,0.0
S&P_500_y_lag6,0.0
S&P_500_y_lag2,0.0
S&P_500_x_lag18,0.0
S&P_500_y_lag14,0.0
S&P_500_x_lag17,0.0
S&P_500_x_lag13,0.0
S&P_500_x_lag10,0.0
S&P_500_x_lag7,0.0
S&P_500_x_lag4,0.0
S&P_500_x_lag3,0.0
S&P_500_y_lag12,0.0
S&P_500_y_lag15,0.0
IEF_y_lag9,0.0
IEF_x_lag14,0.0
IEF_y_lag8,0.0
IEF_y_lag3,0.0
IEF_x_lag20,0.0
IEF_x_lag19,0.0
IEF_x_lag16,0.0
IEF_x_lag15,0.0
IEF_x_lag13,0.0
S&P_500_y_lag16,0.0
IEF_x_lag12,0.0
IEF_x_lag11,0.0
IEF_x_lag10,0.0
IEF_x_lag8,0.0
IEF_x_lag5,0.0
IEF_x_lag3,0.0
Natural_Gas_x_lag7,0.0
Natural_Gas_x_lag14,0.0
Total_Spillover_chg1_lag15,0.0
PBW_y_lag19,0.0
avg_dcc_lag8,0.0
avg_dcc_lag7,0.0
avg_dcc_lag6,0.0
avg_dcc_lag5,0.0
avg_dcc_lag4,0.0
avg_dcc_lag3,0.0
PBW_y_lag18,0.0
avg_dcc_lag10,0.0
PBW_y_lag16,0.0
PBW_y_lag14,0.0
PBW_y_lag13,0.0
PBW_y_lag12,0.0
PBW_y_lag11,0.0
PBW_y_lag9,0.0
avg_dcc_lag9,0.0
avg_dcc_lag11,0.0
PBW_y_lag6,0.0
Total_Spillover_chg1_lag4,0.0
Total_Spillover_chg1_lag13,0.0
Total_Spillover_chg1_lag12,0.0
Total_Spillover_chg1_lag10,0.0
Total_Spillover_chg1_lag7,0.0
Total_Spillover_chg1_lag6,0.0
Total_Spillover_chg1_lag5,0.0
Total_Spillover_chg1_lag3,0.0
avg_dcc_lag12,0.0
Total_Spillover_chg1_lag2,0.0
Total_Spillover_chg1_lag1,0.0
avg_dcc_lag18,0.0
avg_dcc_lag17,0.0
avg_dcc_lag14,0.0
avg_dcc_lag13,0.0
PBW_y_lag8,0.0
PBW_y_lag2,0.0
Natural_Gas_x_lag15,0.0
Natural_Gas_y_lag7,0.0
Natural_Gas_y_lag19,0.0
Natural_Gas_y_lag17,0.0
Natural_Gas_y_lag15,0.0
Natural_Gas_y_lag13,0.0
Natural_Gas_y_lag11,0.0
Natural_Gas_y_lag9,0.0
Natural_Gas_y_lag6,0.0
Crude_Oil_x_lag3,0.0
Natural_Gas_y_lag4,0.0
Natural_Gas_y_lag3,0.0
Natural_Gas_y_lag2,0.0
Natural_Gas_x_lag18,0.0
Natural_Gas_x_lag17,0.0
Natural_Gas_x_lag16,0.0
Crude_Oil_x_lag1,0.0
Crude_Oil_x_lag16,0.0
PBW_x_lag18,0.0
Crude_Oil_y_lag20,0.0
PBW_x_lag10,0.0
PBW_x_lag9,0.0
PBW_x_lag8,0.0
PBW_x_lag4,0.0
PBW_x_lag3,0.0
PBW_x_lag1,0.0
Crude_Oil_y_lag18,0.0
Crude_Oil_x_lag18,0.0
S&P_500_x_lag2,0.0
Crude_Oil_y_lag9,0.0
Crude_Oil_y_lag8,0.0
Crude_Oil_y_lag3,0.0
Crude_Oil_y_lag2,0.0
Crude_Oil_x_lag19,0.0
Regime_SegID,0.0
